Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2018,06,271000,059,1786,48256 ,00000 ,93305 ,348,31080, , ,92691      ,4,9,12,Mission Viejo,16,16,4512176,0,0,0,0,0,0,0,0,0,16,16,4512176,0,0,0,0,0,0,0,0,0
2018,06,272000,099,1790,48354 ,00000 ,201165 ,382,33700, ,1,95353      ,4,9,0,Modesto,223,223,33502346,5,10,750000,0,0,0,1,65,22701492,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,273000,049,    ,99990 ,00000 ,6859 ,999,99999, , ,96101      ,4,9,12,Modoc County Unincorporated Area,6,6,1008000,0,0,0,0,0,0,0,0,0,6,6,1008000,0,0,0,0,0,0,0,0,0
2018,06,274000,051,    ,99990 ,00000 ,5968 ,999,99999, , ,93517      ,4,9,0,Mono County Unincorporated Area,29,29,5976746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,275000,037,1800,48648 ,00000 ,36590 ,348,31080, , ,910165107  ,4,9,12,Monrovia,24,24,4975969,0,0,0,0,0,0,0,0,0,24,24,4975969,0,0,0,0,0,0,0,0,0
2018,06,277000,071,1815,48788 ,00000 ,36664 ,348,40140, , ,91763      ,4,9,12,Montclair,10,10,3724603,0,0,0,0,0,0,5,211,35417219,10,10,3724603,0,0,0,0,0,0,5,211,35417219
2018,06,278000,085,1835,48956 ,00000 ,3341 ,488,41940, , ,95030      ,4,9,12,Monte Sereno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,279000,037,1820,48816 ,00000 ,62500 ,348,31080, , ,90640      ,4,9,9,Montebello,11,11,1911287,0,0,0,0,0,0,0,0,0,2,2,539585,0,0,0,0,0,0,0,0,0
2018,06,280000,053,1825,48872 ,00000 ,27810 ,999,41500, , ,93940      ,4,9,12,Monterey,2,2,350500,0,0,0,0,0,0,0,0,0,2,2,350500,0,0,0,0,0,0,0,0,0
2018,06,281000,053,    ,99990 ,00000 ,100213 ,999,41500, , ,93901      ,4,9,12,Monterey County Unincorporated Area,173,173,62152745,2,4,681623,4,14,3220110,5,28,7495506,173,173,62152745,2,4,681623,4,14,3220110,5,28,7495506
2018,06,282000,037,1830,48914 ,00000 ,60269 ,348,31080, ,1,91754      ,4,9,12,Monterey Park,20,20,6158984,0,0,0,0,0,0,0,0,0,20,20,6158984,0,0,0,0,0,0,0,0,0
2018,06,283000,111,1840,49138 ,00000 ,34421 ,348,37100, , ,93021      ,4,9,12,Moorpark,28,28,11575807,0,0,0,0,0,0,0,0,0,28,28,11575807,0,0,0,0,0,0,0,0,0
2018,06,285000,065,1849,49270 ,00000 ,193365 ,348,40140, , ,925520805  ,4,9,12,Moreno Valley,854,854,258013146,0,0,0,0,0,0,26,372,64145859,854,854,258013146,0,0,0,0,0,0,26,372,64145859
2018,06,286000,085,1850,49278 ,00000 ,37882 ,488,41940, , ,95037      ,4,9,12,Morgan Hill,216,216,67972640,3,6,1648441,0,0,0,21,304,54174678,216,216,67972640,3,6,1648441,0,0,0,21,304,54174678
2018,06,287000,079,1855,49362 ,00000 ,10234 ,999,42020, , ,93442      ,4,9,12,Morro Bay,39,39,9177615,0,0,0,0,0,0,0,0,0,39,39,9177615,0,0,0,0,0,0,0,0,0
2018,06,288000,093,1870,49852 ,00000 ,3394 ,999,99999, , ,96067      ,4,9,12,Mount Shasta,2,2,840000,0,0,0,0,0,0,0,0,0,2,2,840000,0,0,0,0,0,0,0,0,0
2018,06,289000,085,1863,49670 ,00000 ,74066 ,488,41940, ,1,94039      ,4,9,12,Mountain View,72,72,27392808,0,0,0,2,7,1766081,14,272,43901179,72,72,27392808,0,0,0,2,7,1766081,14,272,43901179
2018,06,290000,065,1877,50076 ,00000 ,103466 ,348,40140, , ,92562      ,4,9,11,Murrieta,397,397,107513905,24,48,11480475,6,24,3032491,8,67,9750488,377,377,102034219,24,48,11480475,6,24,3032491,6,48,7374484
2018,06,291000,055,1884,50258 ,00000 ,76915 ,488,34900, ,1,94558      ,4,9,0,Napa,49,49,12742605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,292000,055,    ,99990 ,00000 ,26213 ,488,34900, , ,94559      ,4,9,12,Napa County Unincorporated Area,31,31,23125675,0,0,0,0,0,0,0,0,0,31,31,23125675,0,0,0,0,0,0,0,0,0
2018,06,293000,073,1885,50398 ,00000 ,58582 ,999,41740, , ,919504397  ,4,9,12,National City,1,1,105650,3,6,568134,0,0,0,9,143,17920811,1,1,105650,3,6,568134,0,0,0,9,143,17920811
2018,06,294000,071,1890,50734 ,00000 ,4844 ,348,40140, , ,92363      ,4,9,12,Needles,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
2018,06,296000,057,    ,99990 ,00000 ,66656 ,999,99999,2, ,95959      ,4,9,12,Nevada County Unincorporated Area,279,279,67288137,0,0,0,0,0,0,0,0,0,279,279,67288137,0,0,0,0,0,0,0,0,0
2018,06,297000,001,1900,50916 ,00000 ,42573 ,488,41860, , ,94560      ,4,9,0,Newark,281,281,85958694,0,0,0,5,15,4283555,22,158,41038017,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,298000,099,1910,51140 ,00000 ,10224 ,382,33700, , ,95360      ,4,9,12,Newman,56,56,13899726,0,0,0,0,0,0,0,0,0,56,56,13899726,0,0,0,0,0,0,0,0,0
2018,06,299000,059,1912,51182 ,00000 ,85186 ,348,31080, ,1,92660      ,4,9,0,Newport Beach,130,130,108055961,22,44,14666929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,300000,065,1919,51560 ,00000 ,27063 ,348,40140, , ,92860      ,4,9,12,Norco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,301000,037,1950,52526 ,00000 ,105549 ,348,31080, , ,90650      ,4,9,12,Norwalk,11,11,2159409,0,0,0,0,0,0,0,0,0,11,11,2159409,0,0,0,0,0,0,0,0,0
2018,06,302000,041,1955,52582 ,00000 ,51904 ,488,41860, , ,94945      ,4,9,12,Novato,14,14,5688543,0,0,0,0,0,0,1,48,6600000,14,14,5688543,0,0,0,0,0,0,1,48,6600000
2018,06,303000,099,1965,52694 ,00000 ,20675 ,382,33700, , ,95361      ,4,9,12,Oakdale,66,66,17379061,0,0,0,0,0,0,0,0,0,66,66,17379061,0,0,0,0,0,0,0,0,0
2018,06,304000,001,1970,53000 ,00000 ,390724 ,488,41860, ,1,94612      ,4,9,12,Oakland,230,230,62946846,3,6,1481905,10,33,9445530,25,3370,712470159,230,230,62946846,3,6,1481905,10,33,9445530,25,3370,712470159
2018,06,304100,013,1975,53070 ,00000 ,35432 ,488,41860, , ,94561      ,4,9,12,Oakley,184,184,58513811,0,0,0,0,0,0,0,0,0,184,184,58513811,0,0,0,0,0,0,0,0,0
2018,06,305000,073,1990,53322 ,00000 ,167086 ,999,41740, , ,92054      ,4,9,12,Oceanside,122,122,23159704,7,14,2179599,32,109,14070021,23,156,18698489,122,122,23159704,7,14,2179599,32,109,14070021,23,156,18698489
2018,06,306000,111,1995,53476 ,00000 ,7461 ,348,37100, , ,93023      ,4,9,12,Ojai,10,10,1521682,0,0,0,0,0,0,0,0,0,10,10,1521682,0,0,0,0,0,0,0,0,0
2018,06,307000,071,2005,53896 ,00000 ,163924 ,348,40140, ,1,91764      ,4,9,12,Ontario,1056,1056,221674178,0,0,0,7,22,3042930,34,248,30305430,1056,1056,221674178,0,0,0,7,22,3042930,34,248,30305430
2018,06,308000,059,2015,53980 ,00000 ,136416 ,348,31080, ,1,92866      ,4,9,12,Orange,24,24,6913558,0,0,0,0,0,0,1,6,889359,24,24,6913558,0,0,0,0,0,0,1,6,889359
2018,06,309000,059,    ,99990 ,00000 ,121160 ,348,31080, , ,927035000  ,4,9,12,Orange County Unincorporated Area,385,385,104243464,60,120,27073791,1,3,480878,6,128,16113691,385,385,104243464,60,120,27073791,1,3,480878,6,128,16113691
2018,06,310000,019,2020,54008 ,00000 ,9078 ,260,23420, , ,93646      ,4,9,12,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,312000,021,2035,54274 ,00000 ,7291 ,999,99999, , ,95963      ,4,9,12,Orland,36,36,7700900,0,0,0,0,0,0,2,10,978000,36,36,7700900,0,0,0,0,0,0,2,10,978000
2018,06,313000,007,2045,54386 ,00000 ,15546 ,999,17020, , ,95965      ,4,9,12,Oroville,9,9,1874800,0,0,0,0,0,0,0,0,0,9,9,1874800,0,0,0,0,0,0,0,0,0
2018,06,314000,111,2050,54652 ,00000 ,197899 ,348,37100, ,1,93030      ,4,9,12,Oxnard,39,39,13969030,6,12,3720350,0,0,0,7,64,16959724,39,39,13969030,6,12,3720350,0,0,0,7,64,16959724
2018,06,315000,053,2065,54848 ,00000 ,15041 ,999,41500, , ,93940      ,4,9,12,Pacific Grove,1,1,890000,0,0,0,0,0,0,0,0,0,1,1,890000,0,0,0,0,0,0,0,0,0
2018,06,316000,081,2060,54806 ,00000 ,37234 ,488,41860, , ,94044      ,4,9,11,Pacifica,13,13,6820155,0,0,0,0,0,0,0,0,0,12,12,6327000,0,0,0,0,0,0,0,0,0
2018,06,317000,065,2080,55184 ,00000 ,48445 ,348,40140, , ,92260      ,4,9,12,Palm Desert,61,61,26799505,0,0,0,17,68,13825000,0,0,0,61,61,26799505,0,0,0,17,68,13825000,0,0,0
2018,06,318000,065,2085,55254 ,00000 ,44552 ,348,40140, , ,92263      ,4,9,12,Palm Springs,125,125,36598457,0,0,0,0,0,0,1,27,3989530,125,125,36598457,0,0,0,0,0,0,1,27,3989530
2018,06,319000,037,2072,55156 ,00000 ,152750 ,348,31080, , ,93550      ,4,9,12,Palmdale,65,65,16561226,0,0,0,0,0,0,0,0,0,65,65,16561226,0,0,0,0,0,0,0,0,0
2018,06,320000,085,2090,55282 ,00000 ,64403 ,488,41940, ,1,94301      ,4,9,12,Palo Alto,110,110,72564329,0,0,0,0,0,0,0,0,0,110,110,72564329,0,0,0,0,0,0,0,0,0
2018,06,321000,037,2095,55380 ,00000 ,13438 ,348,31080, , ,90274      ,4,9,0,Palos Verdes Estates,22,22,16071519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,322000,007,2100,55520 ,00000 ,26218 ,999,17020, , ,95969      ,4,9,0,Paradise town,26,26,6685293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,323000,037,2105,55618 ,00000 ,54098 ,348,31080, , ,90723      ,4,9,12,Paramount,25,25,5963104,1,2,425000,3,9,1911000,0,0,0,25,25,5963104,1,2,425000,3,9,1911000,0,0,0
2018,06,324000,019,2120,55856 ,00000 ,14494 ,260,23420, , ,936482433  ,4,9,12,Parlier,18,18,2384096,1,2,337420,0,0,0,7,56,7458885,18,18,2384096,1,2,337420,0,0,0,7,56,7458885
2018,06,325000,037,5508,56000 ,00000 ,137122 ,348,31080, ,1,911011704  ,4,9,12,Pasadena,31,31,9384869,0,0,0,1,3,1065566,9,490,84728198,31,31,9384869,0,0,0,1,3,1065566,9,490,84728198
2018,06,326000,079,0885,22300 ,00000 ,29793 ,999,42020, ,1,93446      ,4,9,12,Paso Robles,21,21,5266010,2,4,284190,5,19,2944568,9,65,9021172,21,21,5266010,2,4,284190,5,19,2944568,9,65,9021172
2018,06,327000,099,2130,56112 ,00000 ,20413 ,382,33700, , ,95363      ,4,9,0,Patterson,49,49,5720572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,328000,065,5568,56700 ,00000 ,68386 ,348,40140, , ,925702200  ,4,9,12,Perris,115,115,23489171,0,0,0,0,0,0,0,0,0,115,115,23489171,0,0,0,0,0,0,0,0,0
2018,06,329000,097,2140,56784 ,00000 ,57941 ,488,42220, , ,94953      ,4,9,12,Petaluma,39,39,13250321,0,0,0,0,0,0,1,17,650000,39,39,13250321,0,0,0,0,0,0,1,17,650000
2018,06,330000,037,2145,56924 ,00000 ,62942 ,348,31080, , ,906601016  ,4,9,0,Pico Rivera,13,13,2992632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,331000,001,2150,56938 ,00000 ,10667 ,488,41860, , ,94611      ,4,9,12,Piedmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,332000,013,2160,57288 ,00000 ,18390 ,488,41860, , ,94564      ,4,9,12,Pinole,2,2,330000,0,0,0,0,0,0,0,0,0,2,2,330000,0,0,0,0,0,0,0,0,0
2018,06,333000,079,2170,57414 ,00000 ,7655 ,999,42020, , ,93449      ,4,9,12,Pismo Beach,13,13,5997136,0,0,0,0,0,0,0,0,0,13,13,5997136,0,0,0,0,0,0,0,0,0
2018,06,334000,013,2175,57456 ,00000 ,63264 ,488,41860, , ,94565      ,4,9,12,Pittsburg,70,70,14179749,0,0,0,1,3,400000,4,62,6200000,70,70,14179749,0,0,0,1,3,400000,4,62,6200000
2018,06,335000,059,2195,57526 ,00000 ,50533 ,348,31080, , ,92870      ,4,9,4,Placentia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,336000,061,    ,99990 ,00000 ,108128 ,472,40900, , ,95603      ,4,9,12,Placer County Unincorporated Area,363,363,167791792,0,0,0,0,0,0,0,0,0,363,363,167791792,0,0,0,0,0,0,0,0,0
2018,06,337000,017,2200,57540 ,00000 ,10389 ,472,40900, , ,95667      ,4,9,12,Placerville,28,28,7103695,0,0,0,0,0,0,0,0,0,28,28,7103695,0,0,0,0,0,0,0,0,0
2018,06,338000,013,2210,57764 ,00000 ,33152 ,488,41860, , ,94523      ,4,9,12,Pleasant Hill,37,37,12559614,0,0,0,0,0,0,0,0,0,37,37,12559614,0,0,0,0,0,0,0,0,0
2018,06,339000,001,2215,57792 ,00000 ,70285 ,488,41860, ,1,94566      ,4,9,9,Pleasanton,42,42,23359746,4,8,2274605,0,0,0,4,46,8069951,29,29,15158250,1,2,500000,0,0,0,1,30,4399110
2018,06,340000,063,    ,99990 ,00000 ,17903 ,999,99999, , ,959719143  ,4,9,12,Plumas County Unincorporated Area,41,41,8700934,0,0,0,0,0,0,0,0,0,41,41,8700934,0,0,0,0,0,0,0,0,0
2018,06,341000,005,2220,57834 ,00000 ,1005 ,999,99999, , ,95669      ,4,9,12,Plymouth,19,19,5259009,0,0,0,0,0,0,0,0,0,19,19,5259009,0,0,0,0,0,0,0,0,0
2018,06,343000,037,2230,58072 ,00000 ,149058 ,348,31080, , ,91766      ,4,9,12,Pomona,189,189,37765924,4,8,553184,13,48,5690883,5,47,6503979,189,189,37765924,4,8,553184,13,48,5690883,5,47,6503979
2018,06,344000,111,2250,58296 ,00000 ,21723 ,348,37100, , ,93041      ,4,9,0,Port Hueneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,345000,107,2245,58240 ,00000 ,54165 ,546,47300, ,1,93257      ,4,9,12,Porterville,74,74,20028286,0,0,0,2,8,1187900,0,0,0,74,74,20028286,0,0,0,2,8,1187900,0,0,0
2018,06,346000,063,2255,58352 ,00000 ,2104 ,999,99999, , ,96122      ,4,9,12,Portola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,347000,081,2257,58380 ,00000 ,4353 ,488,41860, , ,94028      ,4,9,12,Portola Valley town,8,8,9972580,0,0,0,0,0,0,0,0,0,8,8,9972580,0,0,0,0,0,0,0,0,0
2018,06,348000,073,2260,58520 ,00000 ,47811 ,999,41740, , ,92064      ,4,9,12,Poway,14,14,8640955,0,0,0,0,0,0,0,0,0,14,14,8640955,0,0,0,0,0,0,0,0,0
2018,06,348900,067,2277,59444 ,00000 ,64776 ,472,40900, ,1,956706111  ,4,9,12,Rancho Cordova,217,217,63154034,0,0,0,0,0,0,0,0,0,217,217,63154034,0,0,0,0,0,0,0,0,0
2018,06,349000,071,2278,59451 ,00000 ,165269 ,348,40140, , ,91730      ,4,9,12,Rancho Cucamonga,127,127,51214649,4,8,1870483,1,3,557144,8,47,8577359,127,127,51214649,4,8,1870483,1,3,557144,8,47,8577359
2018,06,350000,065,2281,59500 ,00000 ,17218 ,348,40140, , ,92270      ,4,9,12,Rancho Mirage,195,195,42717318,0,0,0,0,0,0,0,0,0,195,195,42717318,0,0,0,0,0,0,0,0,0
2018,06,351000,037,2284,59514 ,00000 ,41643 ,348,31080, , ,90274      ,4,9,12,Rancho Palos Verdes,27,27,11672788,0,0,0,0,0,0,0,0,0,27,27,11672788,0,0,0,0,0,0,0,0,0
2018,06,351500,059,2288,59587 ,00000 ,47853 ,348,31080, , ,926882824  ,4,9,12,Rancho Santa Margarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,352000,103,2294,59892 ,00000 ,14076 ,999,99999, , ,96080      ,4,9,0,Red Bluff,22,22,3892153,8,16,1658640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,353000,089,2296,59920 ,00000 ,89861 ,454,39820, ,1,96001      ,4,9,12,Redding,103,103,26226491,0,0,0,0,0,0,0,0,0,103,103,26226491,0,0,0,0,0,0,0,0,0
2018,06,354000,071,2297,59962 ,00000 ,68747 ,348,40140, ,1,92373      ,4,9,11,Redlands,92,92,21277149,0,0,0,0,0,0,0,0,0,83,83,19704149,0,0,0,0,0,0,0,0,0
2018,06,355000,037,2300,60018 ,00000 ,66748 ,348,31080, , ,90277      ,4,9,12,Redondo Beach,105,105,37302242,3,6,1823409,2,6,1785689,0,0,0,105,105,37302242,3,6,1823409,2,6,1785689,0,0,0
2018,06,356000,081,2305,60102 ,00000 ,76815 ,488,41860, ,1,940640391  ,4,9,4,Redwood City,40,40,10422878,2,4,1480000,0,0,0,2,92,14676963,16,16,3390898,0,0,0,0,0,0,0,0,0
2018,06,357000,019,2315,60242 ,00000 ,24194 ,260,23420, , ,93654      ,4,9,12,Reedley,3,3,698416,0,0,0,0,0,0,1,20,1359324,3,3,698416,0,0,0,0,0,0,1,20,1359324
2018,06,358000,071,2320,60466 ,00000 ,99171 ,348,40140, , ,92376      ,4,9,12,Rialto,65,65,9090526,0,0,0,0,0,0,5,65,6016570,65,65,9090526,0,0,0,0,0,0,5,65,6016570
2018,06,359000,013,2330,60620 ,00000 ,103701 ,488,41860, , ,94804      ,4,9,10,Richmond,96,96,32972225,0,0,0,0,0,0,4,290,35137192,93,93,32402729,0,0,0,0,0,0,2,271,30938100
2018,06,360000,029,2335,60704 ,00000 ,27616 ,999,12540, , ,93555      ,4,9,12,Ridgecrest,94,94,10233881,0,0,0,0,0,0,0,0,0,94,94,10233881,0,0,0,0,0,0,0,0,0
2018,06,361000,023,2337,60900 ,00000 ,3368 ,999,99999, , ,95562      ,4,9,12,Rio Dell,1,1,154825,0,0,0,0,0,0,0,0,0,1,1,154825,0,0,0,0,0,0,0,0,0
2018,06,362000,095,2350,60984 ,00000 ,7360 ,488,46700, , ,94571      ,4,9,12,Rio Vista,274,274,62711300,0,0,0,0,0,0,0,0,0,274,274,62711300,0,0,0,0,0,0,0,0,0
2018,06,363000,077,2355,61026 ,00000 ,14297 ,488,44700, , ,95366      ,4,9,12,Ripon,82,82,20145662,0,0,0,0,0,0,7,56,5702500,82,82,20145662,0,0,0,0,0,0,7,56,5702500
2018,06,364000,099,2360,61068 ,00000 ,22678 ,382,33700, , ,95367      ,4,9,11,Riverbank,47,47,6621885,0,0,0,0,0,0,0,0,0,46,46,6488997,0,0,0,0,0,0,0,0,0
2018,06,365000,065,2370,62000 ,00000 ,303871 ,348,40140, ,1,92522      ,4,9,12,Riverside,171,171,42411798,0,0,0,2,8,1184133,18,495,55862931,171,171,42411798,0,0,0,2,8,1184133,18,495,55862931
2018,06,366000,065,    ,99990 ,00000 ,504392 ,348,40140, , ,92501      ,4,9,12,Riverside County Unincorporated Area,1966,1966,638386114,0,0,0,0,0,0,11,80,11400994,1966,1966,638386114,0,0,0,0,0,0,11,80,11400994
2018,06,367000,061,2375,62364 ,00000 ,56974 ,472,40900, , ,95677      ,4,9,12,Rocklin,585,585,207537238,0,0,0,0,0,0,0,0,0,585,585,207537238,0,0,0,0,0,0,0,0,0
2018,06,368000,097,2377,62546 ,00000 ,40971 ,488,42220, , ,949282411  ,4,9,11,Rohnert Park,264,264,49068003,0,0,0,0,0,0,0,0,0,250,250,46705771,0,0,0,0,0,0,0,0,0
2018,06,369000,037,2385,62602 ,00000 ,1860 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,370000,037,2387,62644 ,00000 ,8067 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills Estates,3,3,1143500,1,2,617300,0,0,0,0,0,0,3,3,1143500,1,2,617300,0,0,0,0,0,0
2018,06,371000,037,2400,62896 ,00000 ,53764 ,348,31080, , ,91770      ,4,9,6,Rosemead,65,65,14794824,0,0,0,0,0,0,6,31,3536749,27,27,4323837,0,0,0,0,0,0,0,0,0
2018,06,372000,061,2405,62938 ,00000 ,118788 ,472,40900, ,1,95678      ,4,9,12,Roseville,808,808,220813765,0,0,0,0,0,0,0,0,0,808,808,220813765,0,0,0,0,0,0,0,0,0
2018,06,373000,041,2407,62980 ,00000 ,2415 ,488,41860, , ,94957      ,4,9,12,Ross town,3,3,6200000,0,0,0,0,0,0,0,0,0,3,3,6200000,0,0,0,0,0,0,0,0,0
2018,06,374000,067,2420,64000 ,00000 ,466488 ,472,40900, ,1,95811      ,4,9,12,Sacramento,1610,1610,375676186,11,22,3631276,3,11,1744255,9,681,85934133,1610,1610,375676186,11,22,3631276,3,11,1744255,9,681,85934133
2018,06,375000,067,    ,99990 ,00000 ,554554 ,472,40900, , ,95827      ,4,9,12,Sacramento County Unincorporated Area,581,581,213162363,0,0,0,0,0,0,0,0,0,581,581,213162363,0,0,0,0,0,0,0,0,0
2018,06,376000,053,2435,64224 ,00000 ,150441 ,999,41500, ,1,93901      ,4,9,12,Salinas,57,57,14272110,0,0,0,0,0,0,2,106,25200000,57,57,14272110,0,0,0,0,0,0,2,106,25200000
2018,06,377000,041,2445,64434 ,00000 ,12336 ,488,41860, , ,94960      ,4,9,1,San Anselmo town,8,8,5474818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,378000,069,    ,99990 ,00000 ,18479 ,488,41940, , ,95023      ,4,9,5,San Benito County Unincorporated Area,116,116,25972421,0,0,0,0,0,0,0,0,0,88,88,17284945,0,0,0,0,0,0,0,0,0
2018,06,379000,071,2450,65000 ,00000 ,209924 ,348,40140, ,1,924180001  ,4,9,12,San Bernardino,62,62,10748975,12,24,1954672,0,0,0,0,0,0,62,62,10748975,12,24,1954672,0,0,0,0,0,0
2018,06,380000,071,    ,99990 ,00000 ,291776 ,348,40140, , ,924150187  ,4,9,12,San Bernardino County Unincorporated Area,300,300,80937807,2,4,288603,5,19,1575404,16,281,43171461,300,300,80937807,2,4,288603,5,19,1575404,16,281,43171461
2018,06,381000,081,2455,65028 ,00000 ,41114 ,488,41860, , ,94066      ,4,9,8,San Bruno,4,4,1444000,0,0,0,0,0,0,1,5,1154518,1,1,652000,0,0,0,0,0,0,0,0,0
2018,06,382000,111,2460,65042 ,00000 ,106433 ,348,37100, ,1,93002      ,4,9,12,San Buenaventura,70,70,15054072,7,14,1432935,2,8,939404,2,18,3490202,70,70,15054072,7,14,1432935,2,8,939404,2,18,3490202
2018,06,383000,081,2465,65070 ,00000 ,28406 ,488,41860, , ,940703085  ,4,9,12,San Carlos,10,10,4581298,0,0,0,0,0,0,1,6,1979916,10,10,4581298,0,0,0,0,0,0,1,6,1979916
2018,06,384000,059,2470,65084 ,00000 ,63522 ,348,31080, , ,92673      ,4,9,12,San Clemente,97,97,51760066,3,6,1437195,0,0,0,1,7,1225563,97,97,51760066,3,6,1437195,0,0,0,1,7,1225563
2018,06,385000,073,2475,66000 ,00000 ,1307402 ,999,41740, ,1,921014154  ,4,9,12,San Diego,774,774,240584326,43,86,13847707,34,131,26127642,132,3461,621927871,774,774,240584326,43,86,13847707,34,131,26127642,132,3461,621927871
2018,06,386000,073,    ,99990 ,00000 ,486604 ,999,41740, , ,92123      ,4,9,12,San Diego County Unincorporated Area,1058,1058,397236868,0,0,0,0,0,0,3,74,6448548,1058,1058,397236868,0,0,0,0,0,0,3,74,6448548
2018,06,387000,037,2477,66070 ,00000 ,33371 ,348,31080, , ,91773      ,4,9,11,San Dimas,2,2,1467562,0,0,0,0,0,0,0,0,0,2,2,1467562,0,0,0,0,0,0,0,0,0
2018,06,388000,037,2480,66140 ,00000 ,23645 ,348,31080, , ,91340      ,4,9,0,San Fernando,11,11,800000,1,2,300000,4,12,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,389000,075,2485,67000 ,00000 ,805235 ,488,41860, ,1,94103      ,4,9,11,San Francisco,28,28,7592371,34,68,8210433,9,29,6401318,58,5053,979427817,28,28,7592371,34,68,8210433,9,29,6401318,58,5053,979427817
2018,06,390000,037,2490,67042 ,00000 ,39718 ,348,31080, , ,917780130  ,4,9,12,San Gabriel,24,24,4915125,0,0,0,0,0,0,0,0,0,24,24,4915125,0,0,0,0,0,0,0,0,0
2018,06,391000,065,2500,67112 ,00000 ,44199 ,348,40140, , ,92583      ,4,9,12,San Jacinto,158,158,23360736,0,0,0,0,0,0,0,0,0,158,158,23360736,0,0,0,0,0,0,0,0,0
2018,06,392000,019,2505,67126 ,00000 ,4001 ,260,23420, , ,93660      ,4,9,12,San Joaquin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,06,393000,077,    ,99990 ,00000 ,141995 ,488,44700, , ,95205      ,4,9,12,San Joaquin County Unincorporated Area,734,734,226889209,0,0,0,0,0,0,0,0,0,734,734,226889209,0,0,0,0,0,0,0,0,0
2018,06,394000,085,2510,68000 ,00000 ,945942 ,488,41940, ,1,951131905  ,4,9,12,San Jose,238,238,46110968,2,4,593489,2,6,1024164,51,2588,331131036,238,238,46110968,2,4,593489,2,6,1024164,51,2588,331131036
2018,06,395000,069,2515,68014 ,00000 ,1862 ,488,41940, , ,95045      ,4,9,8,San Juan Bautista,64,64,34602973,1,2,631259,0,0,0,0,0,0,62,62,34114373,1,2,631259,0,0,0,0,0,0
2018,06,396000,059,2519,68028 ,00000 ,34593 ,348,31080, , ,92675      ,4,9,12,San Juan Capistrano,43,43,16859483,0,0,0,10,30,6601921,0,0,0,43,43,16859483,0,0,0,10,30,6601921,0,0,0
2018,06,397000,001,6420,68084 ,00000 ,84950 ,488,41860, ,1,94577      ,4,9,12,San Leandro,2,2,160000,0,0,0,0,0,0,0,0,0,2,2,160000,0,0,0,0,0,0,0,0,0
2018,06,398000,079,2535,68154 ,00000 ,45119 ,999,42020, ,1,934013249  ,4,9,12,San Luis Obispo,122,122,24299569,0,0,0,8,31,5380000,11,104,15781540,122,122,24299569,0,0,0,8,31,5380000,11,104,15781540
2018,06,399000,079,    ,99990 ,00000 ,118118 ,999,42020, , ,93408      ,4,9,0,San Luis Obispo County Unincorporated Area,419,419,159283671,0,0,0,5,15,3014325,12,105,11047358,0,0,0,0,0,0,0,0,0,0,0,0
